index	Category	Num	ColorID	Name	Description	Use_Type	Icon	IconIndex	GamePrice	CashPrice	CashCheck	Update_Date	RareLimit	Type	SubType	PosID1	SubPosID11	SubPosID12	PosID2	SubPosID21	SubPosID22	Kind	StatusType1	StatusValue1	StatusType2	StatusValue2	StatusType3	StatusValue3	StatusType4	StatusValue4	StatusType5	StatusValue5	StatusType6	StatusValue6	StatusType7	StatusValue7	StatusType8	StatusValue8	Require1_Type	Require1_ID	Require1_Value1	Require1_Value2	Require2_Type	Require2_ID	Require2_Value1	Require2_Value2	Require3_Type	Require3_ID	Require3_Value1	Require3_Value2	Require4_Type	Require4_ID	Require4_Value1	Require4_Value2	CoolTime1	CoolTime2	CoolTimeApplyID1	CoolTimeApplyID2	ItemCoolTimeID	DurationTime	StackLimit	ItemLv	Logging	Serialized	Trade	Destroy	Storage	Sell	ItemPointMin	ItemPointMax	OptionID1	OptionID2	OptionID3	OptionID4	MotionTypeID1	MotionTypeID2	EffectID1	EffectID2	EffectID3	EffectID4	OptionType	OptionClass	IconMark	NameColor	Red	Green	Blue	Time_Type	Lifetime	Default_Type	Max_EXP	Limit_EXP	Pet_ClassID	Skill1	SLv1	Consume_SP1	Skill2	SLv2	Consume_SP2	Skill3	SLv3	Consume_SP3	Skill4	SLv4	Consume_SP4	Macro_Type	SetID	QuestID	PvpUse	CashPoint	ItemLvValue	AuctionCategory	AuctionQuality	ShopID	EnchantAllow	WeddingItem	dec_cool	MotionTypeID3	Seal_Min_Cnt	Seal_Max_Cnt	Colouring
170100604	1701	6	4	初級魔力餅乾	\n※效果※\n SP恢復190		10001300	17	75	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	10002	0	10002	0	300	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13000101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	30	3001	1	0	0	0	0	0	0	0	0
170100701	1701	7	1	魔力餅乾	\n※效果※\n SP恢復235		10001300	18	115	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	10002	0	10002	0	300	5	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13000101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	40	3001	1	0	0	0	0	0	0	0	0
170100702	1701	7	2	高級魔力餅乾	\n※效果※\n SP恢復280		10001300	19	169	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	10002	0	10002	0	300	6	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13000101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	50	3001	1	0	0	0	0	0	0	0	0
170100703	1701	7	3	頂級魔力餅乾	\n※效果※\n SP恢復325		10001300	20	240	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	10002	0	10002	0	300	7	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13000101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	60	3001	1	0	0	0	0	0	0	0	0
170100801	1701	8	1	初級複合藥水	\n※效果※\n HP恢復160+SP恢復100		10001300	22	31	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	10003	0	10003	0	300	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13000001	13000101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3001	1	0	0	0	0	0	0	0	0
170100802	1701	8	2	複合藥水	\n※效果※\n HP恢復300+SP恢復190		10001300	23	68	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	10003	0	10003	0	300	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13000001	13000101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	3001	1	0	0	0	0	0	0	0	0
170100803	1701	8	3	高級複合藥水	\n※效果※\n HP恢復440+SP恢復280		10001300	24	125	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	10003	0	10003	0	300	6	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13000001	13000101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20	3001	1	0	0	0	0	0	0	0	0
170100804	1701	8	4	初級複合餅乾	\n※效果※\n HP恢復580+SP恢復370		10001300	25	202	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	10003	0	10003	0	300	8	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13000001	13000101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	30	3001	1	0	0	0	0	0	0	0	0
170100901	1701	9	1	複合餅乾	\n※效果※\n HP恢復720+SP恢復460		10001300	26	309	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	10003	0	10003	0	300	10	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13000001	13000101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	40	3001	1	0	0	0	0	0	0	0	0
170100902	1701	9	2	高級複合餅乾	\n※效果※\n HP恢復860+SP恢復550		10001300	27	452	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	10003	0	10003	0	300	12	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13000001	13000101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	50	3001	1	0	0	0	0	0	0	0	0
170100903	1701	9	3	頂級複合餅乾	\n※效果※\n HP恢復1000+SP恢復640		10001300	28	643	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	10003	0	10003	0	300	14	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13000001	13000101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	60	3001	1	0	0	0	0	0	0	0	0
170101401	1701	14	1	羊排	\n肉質嫩滑美味的羊排\n\n※效果※\n力量+5 \n\n※注意※\n 不能與提升體力、魔力、幸運食物重複使用。	圖鑑	10001300	46	56	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005003	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14001	0	14001	0	300	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3003	1	0	0	0	0	0	0	0	0
170101402	1701	14	2	火腿三明治	\n火腿加芥末醬製成的三明治\n\n※效果※\n 體力+5\n\n※注意※\n 不能與提升力量、魔力、幸運食物重複使用。		10001300	47	56	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005004	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14002	0	14002	0	300	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3003	1	0	0	0	0	0	0	0	0
170101403	1701	14	3	拉麵	\n加了雞蛋和蔥末的拉麵\n\n※效果※\n魔力+5\n\n※注意※\n 不能與提升體力、力量、幸運食物重複使用。		10001300	48	56	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005005	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14003	0	14003	0	300	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3003	1	0	0	0	0	0	0	0	0
170101404	1701	14	4	牛奶	\n新鮮而甜蜜的牛奶\n\n※效果※\n幸運+5\n\n※注意※\n 不能與提升體力、魔力、力量食物重複使用。	圖鑑	10001300	49	56	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005006	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14004	0	14004	0	300	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3003	1	0	0	0	0	0	0	0	0
170101405	1701	14	5	藍色乳酪	\n羊奶製成的新鮮乳酪\n\n※效果※\n最大HP+50		10001300	50	56	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005001	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14005	0	14005	0	300	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3003	1	0	0	0	0	0	0	0	0
170101406	1701	14	6	魚子醬罐頭	\n醃製的魚子醬\n\n※效果※\n力量+10\n\n※注意※\n 不能與提升體力、魔力、幸運食物重複使用。		10001300	51	100	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005003	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14001	0	14001	0	300	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3003	1	0	0	0	0	0	0	0	0
170101407	1701	14	7	鵝肝罐頭	\n抹在麵包上食用的特別吃食\n\n※效果※\n 體力+10\n\n※注意※\n 不能與提升力量、魔力、幸運食物重複使用。		10001300	52	100	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005004	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14002	0	14002	0	300	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3003	1	0	0	0	0	0	0	0	0
170101408	1701	14	8	蝸牛料理	\n貝羅斯頂級蝸牛料理\n\n※效果※\n魔力+10\n\n※注意※\n 不能與提升體力、力量、幸運食物重複使用。	圖鑑	10001300	53	100	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005005	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14003	0	14003	0	300	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3003	1	0	0	0	0	0	0	0	0
170101409	1701	14	9	義大利面	\n番茄醬和蛤蜊製成的通心粉\n\n※效果※\n幸運+10\n\n※注意※\n 不能與提升體力、魔力、力量食物重複使用。		10001300	54	100	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005006	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14004	0	14004	0	300	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3003	1	0	0	0	0	0	0	0	0
170101410	1701	14	10	山莓果汁	\n甜甜的山莓果汁\n\n※效果※\n最大SP+30		10001300	55	100	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005002	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14006	0	14006	0	300	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3003	1	0	0	0	0	0	0	0	0
170101411	1701	14	11	葡萄果汁	\n酸酸的葡萄果汁\n\n※效果※\n力量+15\n\n※注意※\n 不能與提升體力、魔力、幸運食物重複使用。		10001300	56	200	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005003	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14001	0	14001	0	300	3	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3003	1	0	0	0	0	0	0	0	0
170101412	1701	14	12	乳酪蛋糕	\n加了乳酪的蛋糕\n\n※效果※\n 體力+15\n\n※注意※\n 不能與提升力量、魔力、幸運食物重複使用。	圖鑑	10001300	57	200	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005004	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14002	0	14002	0	300	3	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3003	1	0	0	0	0	0	0	0	0
170101413	1701	14	13	印度辣味咖喱飯	\n香辛料味道濃厚的傳統印度咖喱\n\n※效果※\n魔力+15\n\n※注意※\n 不能與提升體力、力量、幸運食物重複使用。		10001300	58	200	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005005	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14003	0	14003	0	300	3	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3003	1	0	0	0	0	0	0	0	0
170101414	1701	14	14	米酒	\n艾利亞斯傳統飲料\n\n※效果※\n幸運+15\n\n※注意※\n 不能與提升體力、魔力、力量食物重複使用。		10001300	59	200	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005006	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14004	0	14004	0	300	3	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3003	1	0	0	0	0	0	0	0	0
170101415	1701	14	15	參雞湯	\n艾利亞斯最好的補品\n\n※效果※\n 防禦力5%\n\n※注意※\n減少魔法傷害，不能與提升物理最大傷害、魔法最大傷害食物重複使用。		10001300	60	200	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005007	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14007	0	14007	0	300	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3003	1	0	0	0	0	0	0	0	0
170101416	1701	14	16	烤肉	\n用肉製成的艾利亞斯特色食品\n\n※效果※\n力量+20\n\n※注意※\n 不能與提升體力、魔力、幸運食物重複使用。		10001300	61	400	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005003	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14001	0	14001	0	300	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	3003	1	0	0	0	0	0	0	0	0
170101417	1701	14	17	拌飯	\n各種蔬菜和米飯攪拌在一起的食品\n\n※效果※\n 體力+20\n\n※注意※\n 不能與提升力量、魔力、幸運食物重複使用。		10001300	62	400	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005004	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14002	0	14002	0	300	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	3003	1	0	0	0	0	0	0	0	0
170101418	1701	14	18	炒年糕	\n用年糕製成的辛辣小吃\n\n※效果※\n魔力+20\n\n※注意※\n 不能與提升體力、力量、幸運食物重複使用。		10001300	63	400	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005005	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14003	0	14003	0	300	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	3003	1	0	0	0	0	0	0	0	0
170101419	1701	14	19	花茶	\n龍京特色香醇口味的名茶\n\n※效果※\n幸運+20\n\n※注意※\n 不能與提升體力、魔力、力量食物重複使用。	圖鑑	10001300	64	400	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005006	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14004	0	14004	0	300	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	3003	1	0	0	0	0	0	0	0	0
170101420	1701	14	20	佛跳牆	\n龍京最好的補品\n\n※效果※\n減少魔法傷害+5\n\n※注意※\n防禦力，不能與提升物理最大傷害、魔法最大傷害食物重複使用。		10001300	65	400	0	0	null	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13005008	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	14008	0	14008	0	300	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	13005008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	3003	1	0	0	0	0	0	0	0	0
